Time_ms,LFA_AccX,LFA_AccY,LFA_AccZ,LFA_GyrX,LFA_GyrY,LFA_GyrZ,LFA_QuatW,LFA_QuatX,LFA_QuatY,LFA_QuatZ,RFA_AccX,RFA_AccY,RFA_AccZ,RFA_GyrX,RFA_GyrY,RFA_GyrZ,RFA_QuatW,RFA_QuatX,RFA_QuatY,RFA_QuatZ,LA_AccX,LA_AccY,LA_AccZ,LA_GyrX,LA_GyrY,LA_GyrZ,LA_QuatW,LA_QuatX,LA_QuatY,LA_QuatZ,RA_AccX,RA_AccY,RA_AccZ,RA_GyrX,RA_GyrY,RA_GyrZ,RA_QuatW,RA_QuatX,RA_QuatY,RA_QuatZ,W_AccX,W_AccY,W_AccZ,W_GyrX,W_GyrY,W_GyrZ,W_QuatW,W_QuatX,W_QuatY,W_QuatZ
129183.33,-8.68912124633789,11.205123901367188,4.05293083190918,206.95741271972656,-253.33084106445312,81.6596450805664,0.48331183195114136,0.11352790892124176,0.6257898807525635,0.6015874147415161,1.6475260257720947,9.482929229736328,1.6304810047149658,-3.1316919326782227,-11.378805160522461,0.3642575740814209,0.7017192840576172,0.565840482711792,-0.33402588963508606,-0.27538758516311646,3.0225882530212402,11.498244285583496,5.816328048706055,107.88048553466797,-162.9151153564453,-88.90433502197266,0.7979230284690857,0.5963894724845886,-0.07358063012361526,0.047382473945617676,-1.081292986869812,9.682202339172363,0.034894078969955444,2.942061424255371,-9.737899780273438,2.6339404582977295,0.6060299277305603,0.6433374285697937,-0.28008657693862915,-0.3747066557407379,-0.2295379936695099,9.86931037902832,1.1734453439712524,2.703927755355835,-14.159771919250488,-1.735863447189331,-0.4981127381324768,-0.45141497254371643,0.4780299663543701,0.5653318762779236
129200.00,-6.621827125549316,10.95004940032959,3.605896472930908,214.35572814941406,-299.0944519042969,74.50566101074219,0.4996815323829651,0.16111275553703308,0.6214845776557922,0.5814784169197083,1.3678853511810303,9.74545955657959,1.8362913131713867,-3.67865252494812,-15.208258628845215,0.989874005317688,0.7011900544166565,0.5650895833969116,-0.33532220125198364,-0.27669888734817505,2.8681445121765137,11.24120807647705,4.845558166503906,98.5533218383789,-179.9933319091797,-81.61569213867188,0.7876794934272766,0.6095309853553772,-0.08664993941783905,0.02336236834526062,-1.3681429624557495,9.261478424072266,0.11340609192848206,1.7751591205596924,-7.223576545715332,4.291479110717773,0.6057218909263611,0.6428868770599365,-0.2813362777233124,-0.3750417232513428,0.04528402164578438,9.751993179321289,1.140580654144287,4.082967758178711,-12.724678039550781,-1.293070673942566,-0.49700304865837097,-0.45085278153419495,0.4790286123752594,0.5659117102622986
129216.67,-5.085674285888672,11.059853553771973,3.925375461578369,212.46995544433594,-300.6667175292969,60.16007614135742,0.5159905552864075,0.2069190889596939,0.6154148578643799,0.558750331401825,1.5909768342971802,9.706915855407715,1.8325027227401733,-4.1428608894348145,-20.710359573364258,1.9122662544250488,0.7004513740539551,0.5640065670013428,-0.33725935220718384,-0.2784199118614197,2.733393669128418,10.638705253601074,3.9205470085144043,83.71197509765625,-188.73190307617188,-78.98302459716797,0.7778271436691284,0.6203387975692749,-0.10091574490070343,-0.0013428479433059692,-1.6288373470306396,9.331207275390625,0.32060378789901733,1.6040534973144531,-8.103233337402344,3.6312735080718994,0.6053566932678223,0.6423991322517395,-0.28259143233299255,-0.3755231201648712,-0.47570380568504333,9.638460159301758,1.3216087818145752,3.2216758728027344,-10.849802017211914,2.4035162925720215,-0.49637988209724426,-0.45012086629867554,0.4800648093223572,0.5661630630493164
129233.33,-4.428687572479248,12.465893745422363,6.090774059295654,204.05967712402344,-283.7994384765625,40.58034896850586,0.5312193036079407,0.24840021133422852,0.6088168025016785,0.5342704057693481,1.8099662065505981,9.53396987915039,1.710943341255188,-4.5146284103393555,-18.819517135620117,3.182042360305786,0.6998871564865112,0.5629019737243652,-0.3390798270702362,-0.2798594534397125,1.722443699836731,10.814047813415527,3.4655489921569824,67.52318572998047,-189.07765197753906,-82.95435333251953,0.7686346173286438,0.6286910772323608,-0.11504045128822327,-0.027110323309898376,-1.7316726446151733,9.543754577636719,0.35936981439590454,1.2772226333618164,-10.376093864440918,2.6042428016662598,0.6048711538314819,0.6417990326881409,-0.2839319705963135,-0.37631967663764954,-0.7749826908111572,9.937060356140137,1.62949538230896,6.278745651245117,-11.295245170593262,4.898271560668945,-0.4957391023635864,-0.44940561056137085,0.4815395474433899,0.5660403966903687
129250.00,-4.047053813934326,11.973278999328613,6.343644618988037,171.0446014404297,-264.33380126953125,25.634889602661133,0.5458418726921082,0.28391343355178833,0.6002655625343323,0.5110092163085938,1.839508056640625,9.436785697937012,1.6053329706192017,-5.0783610343933105,-12.645049095153809,4.966081619262695,0.6997430324554443,0.5619007349014282,-0.3403923511505127,-0.28063738346099854,0.7000756859779358,10.253644943237305,2.3943166732788086,59.41497802734375,-194.1771240234375,-80.60960388183594,0.7593135237693787,0.6354175806045532,-0.12988567352294922,-0.0532747283577919,-1.6319684982299805,9.836068153381348,0.31523922085762024,0.6782951951026917,-13.728530883789062,2.9137473106384277,0.6043174862861633,0.640947163105011,-0.2855624854564667,-0.3774253726005554,-0.5859759449958801,10.015868186950684,1.312380313873291,2.511331796646118,-7.545297145843506,3.7755749225616455,-0.4955083429813385,-0.4488005042076111,0.48236358165740967,0.5660207867622375
129266.67,-3.289665460586548,11.462628364562988,5.492270469665527,146.23133850097656,-230.66587829589844,10.192293167114258,0.558708667755127,0.31308838725090027,0.5920783281326294,0.4891451299190521,1.7011362314224243,9.613347053527832,1.5557591915130615,-4.441871166229248,-6.4674391746521,6.225981712341309,0.6999111771583557,0.5611632466316223,-0.34118711948394775,-0.28072836995124817,0.07099148631095886,10.263283729553223,1.074131965637207,55.5162353515625,-211.7827606201172,-77.03988647460938,0.7492034435272217,0.640799880027771,-0.14688058197498322,-0.08072490245103836,-1.5390887260437012,9.853379249572754,0.29973962903022766,-0.8664015531539917,-15.556232452392578,4.592764377593994,0.603920578956604,0.6397860050201416,-0.2874239981174469,-0.3786161243915558,-0.22096864879131317,10.009759902954102,1.1092134714126587,-2.7539544105529785,-3.7366373538970947,1.1984888315200806,-0.49567583203315735,-0.44830989837646484,0.4823112487792969,0.5663076043128967
129283.33,-2.3243205547332764,11.476418495178223,5.082804203033447,125.31938171386719,-189.37265014648438,0.2899115979671478,0.568945586681366,0.33636075258255005,0.5854225158691406,0.4695126414299011,1.4446121454238892,9.779525756835938,1.626693844795227,-3.9840946197509766,-5.724708557128906,6.358066558837891,0.7000771760940552,0.560487687587738,-0.3419483006000519,-0.2807384729385376,2.616652011871338,10.982111930847168,1.299127459526062,44.2701530456543,-226.09556579589844,-77.04953002929688,0.7389189600944519,0.6440143585205078,-0.16508831083774567,-0.10959385335445404,-1.6402584314346313,9.564736366271973,0.3562721014022827,-2.26935076713562,-14.42335319519043,5.278634071350098,0.6037357449531555,0.6385312676429749,-0.289170503616333,-0.3796972632408142,-0.13237743079662323,9.729265213012695,1.043968677520752,-4.188496112823486,0.2783140540122986,0.1583697497844696,-0.4961344003677368,-0.4481208324432373,0.48178184032440186,0.5665063261985779
129300.00,-2.0888240337371826,11.19233226776123,4.962522506713867,107.33460998535156,-148.9004364013672,-3.619581460952759,0.5763818621635437,0.3547491133213043,0.5805530548095703,0.45265278220176697,1.4916704893112183,9.775749206542969,1.5441997051239014,-3.2089905738830566,-8.774811744689941,6.056399822235107,0.7000099420547485,0.55977463722229,-0.3430359959602356,-0.2810007631778717,4.902719020843506,11.040599822998047,1.8738430738449097,29.25505256652832,-185.69126892089844,-67.60380554199219,0.7304010391235352,0.6453913450241089,-0.17925074696540833,-0.133694589138031,-1.7068631649017334,9.442618370056152,0.4256744980812073,-2.2313411235809326,-11.983137130737305,4.595938682556152,0.6036093235015869,0.6374403238296509,-0.2906399965286255,-0.380608469247818,-0.2888345420360565,9.794452667236328,1.1656888723373413,-4.414618015289307,0.6160174608230591,1.7490724325180054,-0.49675843119621277,-0.44782841205596924,0.4813157021999359,0.5665867924690247
129316.67,-2.3211870193481445,11.793545722961426,4.960210800170898,89.67787170410156,-125.50076293945312,-3.4470152854919434,0.5824008584022522,0.3699188232421875,0.5761215686798096,0.4382378160953522,1.7340205907821655,9.710674285888672,1.4755510091781616,-2.5785207748413086,-7.338411808013916,5.633866786956787,0.6999512314796448,0.5592125058174133,-0.3439560532569885,-0.28114205598831177,4.287225246429443,11.183392524719238,1.93959379196167,12.285309791564941,-119.31941986083984,-60.32719039916992,0.7249253988265991,0.6457038521766663,-0.18647265434265137,-0.1509913206100464,-1.5193513631820679,9.679064750671387,0.4818292260169983,-1.976570963859558,-8.037766456604004,2.681746482849121,0.6035181879997253,0.6366691589355469,-0.2915988862514496,-0.3813100755214691,-0.8410289883613586,9.650391578674316,1.2178893089294434,-5.264922142028809,3.018399477005005,4.521570205688477,-0.49784940481185913,-0.44749099016189575,0.4807736277580261,0.5663560032844543
129333.33,-2.590146780014038,11.483729362487793,4.3296074867248535,69.30557250976562,-106.18018341064453,-3.5248661041259766,0.5876646041870117,0.3819713592529297,0.5717895030975342,0.4263851046562195,1.6051290035247803,9.485992431640625,1.4270061254501343,-2.7384204864501953,-1.5993467569351196,5.9289374351501465,0.7002009153366089,0.5588496923446655,-0.34431520104408264,-0.28080183267593384,2.686389207839966,11.036792755126953,1.4063067436218262,-0.7990369200706482,-69.43079376220703,-58.2581672668457,0.7219060063362122,0.645527720451355,-0.18818087875843048,-0.16356836259365082,-1.3614240884780884,9.922828674316406,0.4586575925350189,-1.2370166778564453,-3.8161518573760986,2.194579601287842,0.6035097241401672,0.6362165808677673,-0.2921826243400574,-0.38163161277770996,-0.9641047716140747,9.82644271850586,1.6689218282699585,0.057353246957063675,2.1378731727600098,5.559051513671875,-0.49860113859176636,-0.44737979769706726,0.4808133840560913,0.5657484531402588
129350.00,-3.228959560394287,10.626171112060547,3.6212656497955322,56.997657775878906,-96.037353515625,-4.455857753753662,0.5926555395126343,0.39215195178985596,0.5674402117729187,0.415917307138443,1.5410747528076172,9.313100814819336,1.4210797548294067,-2.4221935272216797,1.719669222831726,6.286120414733887,0.7006093859672546,0.5586414933204651,-0.34436991810798645,-0.2801293134689331,0.7443366646766663,10.756000518798828,1.100878357887268,-4.426449775695801,-53.35991668701172,-53.3115348815918,0.7197079658508301,0.6451491117477417,-0.18846137821674347,-0.17408737540245056,-1.5275627374649048,9.993109703063965,0.39342397451400757,-0.9615647196769714,-2.175145387649536,3.3525803089141846,0.603609561920166,0.6358298659324646,-0.2927444279193878,-0.3816875219345093,-0.7537705898284912,9.88095474243164,1.518447756767273,0.1870047152042389,0.011941920965909958,4.819100379943848,-0.4991249144077301,-0.44714635610580444,0.48097705841064453,0.5653319358825684
129366.67,-3.3850317001342773,10.241601943969727,3.3663198947906494,51.3433952331543,-106.99134063720703,-3.0597805976867676,0.5982579588890076,0.40200087428092957,0.5619343519210815,0.4058469533920288,1.4474204778671265,9.196672439575195,1.4704240560531616,-2.181549310684204,4.031151294708252,6.244678497314453,0.7011086344718933,0.558549702167511,-0.34420156478881836,-0.27926892042160034,0.33997419476509094,10.717500686645508,1.0963375568389893,-8.61646842956543,-69.72607421875,-46.77397918701172,0.7175387144088745,0.6436610221862793,-0.19090412557125092,-0.18551258742809296,-1.5045424699783325,9.859225273132324,0.3471606969833374,-2.2053048610687256,-2.8244407176971436,3.4273571968078613,0.6038005948066711,0.6352943778038025,-0.2933010458946228,-0.3818499445915222,-0.34310927987098694,9.854783058166504,1.4479432106018066,-1.7362339496612549,-0.8179672956466675,3.301419734954834,-0.49960342049598694,-0.446821928024292,0.48093369603157043,0.565202534198761
129383.33,-2.7891032695770264,10.45112419128418,3.1113779544830322,45.66864776611328,-124.5237045288086,-2.766932487487793,0.6055305004119873,0.41242995858192444,0.554282546043396,0.3949739634990692,1.3722500801086426,9.272563934326172,1.460479497909546,-1.9209012985229492,1.404184341430664,5.443985939025879,0.7014254331588745,0.5584215521812439,-0.344239741563797,-0.2786821126937866,0.8669276833534241,10.265763282775879,1.3952512741088867,-14.585110664367676,-91.18910217285156,-40.51437759399414,0.7154063582420349,0.640708863735199,-0.19588956236839294,-0.19832807779312134,-1.3283228874206543,9.541818618774414,0.28569355607032776,-2.3503496646881104,-0.7373000383377075,2.6387293338775635,0.6040500402450562,0.634895384311676,-0.29359298944473267,-0.3818945288658142,-0.11289674043655396,9.771052360534668,1.2290537357330322,-5.055229663848877,2.6740872859954834,2.0553998947143555,-0.5004357099533081,-0.4466271996498108,0.48028531670570374,0.5651717185974121
129400.00,-1.7118765115737915,10.72565746307373,2.6770150661468506,36.94350051879883,-126.02519989013672,-4.8262505531311035,0.6136209964752197,0.42223766446113586,0.5456496477127075,0.3839927911758423,1.5320743322372437,9.411476135253906,1.3920612335205078,-2.098883867263794,-2.1903982162475586,4.648455619812012,0.7015427947044373,0.5581672787666321,-0.3445756137371063,-0.27848103642463684,1.4099467992782593,9.945643424987793,0.9536342620849609,-15.493053436279297,-98.10479736328125,-36.207157135009766,0.713141918182373,0.6372034549713135,-0.20191620290279388,-0.211308091878891,-1.3662409782409668,9.352446556091309,0.31418201327323914,-0.962845504283905,2.361215591430664,1.4678573608398438,0.6042384505271912,0.634840190410614,-0.29358184337615967,-0.38169679045677185,-0.24676203727722168,9.692736625671387,1.416365385055542,-5.023482799530029,2.6235153675079346,1.5839086771011353,-0.5012322664260864,-0.44647088646888733,0.47960448265075684,0.5651671886444092
129416.67,-1.1351977586746216,10.197515487670898,2.445603370666504,26.909130096435547,-103.37659454345703,-7.792556285858154,0.6205148100852966,0.4295247793197632,0.5384951829910278,0.3748227059841156,1.7746692895889282,9.484936714172363,1.3509154319763184,-1.7734490633010864,-2.2125277519226074,3.5949411392211914,0.7015884518623352,0.5579962730407715,-0.3448440432548523,-0.2783763110637665,1.657880187034607,9.707379341125488,0.41781169176101685,-8.334521293640137,-92.93724060058594,-27.33053207397461,0.7105035781860352,0.6342121958732605,-0.20838813483715057,-0.22260867059230804,-1.4901717901229858,9.298380851745605,0.40833088755607605,-0.10716354101896286,3.4289324283599854,-0.0635451152920723,0.6043083071708679,0.6349848508834839,-0.29338279366493225,-0.3814983367919922,-0.4002452790737152,9.816458702087402,1.3119828701019287,-4.588835716247559,-1.7370277643203735,2.010859727859497,-0.5017076730728149,-0.4459379017353058,0.47932323813438416,0.5654048919677734
129433.33,-1.2310348749160767,9.786137580871582,2.2789688110351562,16.805252075195312,-75.31133270263672,-9.094442367553711,0.6258018016815186,0.4341919422149658,0.5333045721054077,0.36801496148109436,1.8177359104156494,9.536338806152344,1.3694456815719604,-1.4490258693695068,0.055893316864967346,2.800384044647217,0.7016890048980713,0.5579896569252014,-0.34483030438423157,-0.2781531810760498,1.4125449657440186,9.8267822265625,0.34657153487205505,-7.886590003967285,-89.58710479736328,-18.50577735900879,0.70808345079422,0.6309900879859924,-0.21532320976257324,-0.2326502650976181,-1.3963944911956787,9.415395736694336,0.39737385511398315,-0.2698937952518463,0.3413212299346924,-0.5799483060836792,0.6042329668998718,0.6349660158157349,-0.29339808225631714,-0.38163718581199646,-0.4391896426677704,9.764578819274902,1.1626313924789429,-3.1833643913269043,-3.5065841674804688,2.0652356147766113,-0.5019932985305786,-0.44537514448165894,0.4792737364768982,0.5656368732452393
129450.00,-1.353652000427246,9.522778511047363,1.9818565845489502,8.327486038208008,-53.11823272705078,-8.03869342803955,0.6297896504402161,0.43694251775741577,0.5295623540878296,0.3633308708667755,1.7880538702011108,9.553858757019043,1.4173548221588135,-1.5591732263565063,0.04131969064474106,2.611157178878784,0.7017983198165894,0.5579909682273865,-0.3447816073894501,-0.27793505787849426,1.7842835187911987,9.516971588134766,0.4520097076892853,-9.649249076843262,-75.22280883789062,-13.765066146850586,0.7063348293304443,0.6278325915336609,-0.22113236784934998,-0.24091202020645142,-1.1131056547164917,9.59676742553711,0.27396607398986816,0.06503704935312271,-1.0000734329223633,-0.26748624444007874,0.6040868163108826,0.634888768196106,-0.29357877373695374,-0.3818582594394684,-0.34792420268058777,9.859123229980469,1.3574459552764893,-2.6889874935150146,-1.708213210105896,0.9777454137802124,-0.5022844076156616,-0.4450736343860626,0.4790615439414978,0.5657954812049866
129466.67,-1.3896270990371704,9.3272123336792,1.624606966972351,2.0763351917266846,-36.345191955566406,-4.599473476409912,0.6326739192008972,0.43848076462745667,0.5267830491065979,0.36049574613571167,1.8130362033843994,9.589810371398926,1.441994309425354,-1.9530326128005981,-2.5830793380737305,3.5347256660461426,0.701836109161377,0.5577883124351501,-0.3450782597064972,-0.2778785228729248,1.704323649406433,9.537463188171387,0.775241494178772,-11.603693008422852,-48.07874298095703,-9.746397018432617,0.7057146430015564,0.625237226486206,-0.22445613145828247,-0.2463447004556656,-0.9945605993270874,9.736231803894043,0.2400434911251068,0.30109649896621704,1.55415940284729,0.3421408534049988,0.6040615439414978,0.6349478363990784,-0.29360467195510864,-0.3817799687385559,-0.31639328598976135,9.706605911254883,1.3730827569961548,-4.250094413757324,-0.12656517326831818,0.6239446401596069,-0.5027477741241455,-0.4448046088218689,0.478589802980423,0.5659946799278259
