-9.585947,-3.322318,1.273265,0.671453,0.689024,0.052055,-9.398518,1.013214,1.813391,-0.024257,0.00379,-0.003101,-8.934394,0.399571,0.359675,-0.442698,0.310821,-0.137963,-9.533935,-0.512648,0.708045,-0.019218,-0.007473,-0.008542,-9.463214,-0.527395,0.15622,-0.002995,-0.000859,0.008119,-0.319835,0.612924,-0.165617,-0.703279,-0.090804,-0.608073,-0.058419,0.786504,0.750767,0.080412,0.652388,-0.065367,0.598485,-0.423557,0.5218,0.43605,-0.326667,-0.602766,-0.335179,0.646233
-9.114147,-2.498394,2.234777,1.285731,0.634783,0.103783,-9.435138,0.983288,1.855525,-0.036213,0.000586,-0.011646,-9.503647,0.470972,1.032879,-0.430329,0.280673,-0.09362,-9.607175,-0.610301,0.744583,-0.019228,-0.016015,-0.010678,-9.465604,-0.510236,0.17577,-0.008127,-0.000426,0.007261,-0.324022,0.613439,-0.174082,-0.698855,-0.090998,-0.608065,-0.058734,0.786464,0.749467,0.077368,0.654427,-0.063547,0.598551,-0.423605,0.521701,0.436031,-0.326745,-0.602768,-0.335182,0.64619
-9.575576,-1.714655,2.787492,1.616154,0.693361,0.129681,-9.471754,0.917937,1.861034,-0.034975,-0.001068,-0.011372,-9.79545,0.058082,1.627375,-0.271386,0.140825,-0.087688,-9.595038,-0.720162,0.793444,-1.8e-05,-0.021361,-0.012816,-9.468076,-0.480957,0.168433,-0.011966,0.00171,0.006625,-0.32976,0.613008,-0.184826,-0.693771,-0.091188,-0.608041,-0.059074,0.786435,0.748696,0.075136,0.655687,-0.062318,0.598703,-0.423574,0.521605,0.435968,-0.326832,-0.602764,-0.335224,0.646128
-11.698472,2.07219,0.911351,1.557444,0.484958,0.025618,-9.465053,0.843503,1.896463,-0.019748,0.001068,-0.008063,-9.866697,-0.264119,1.756538,-0.046815,0.029323,-0.112544,-9.582849,-0.695841,0.842255,0.019212,-0.020296,-0.014954,-9.465608,-0.429725,0.139152,-0.018159,0.002136,0.007693,-0.336319,0.611842,-0.195422,-0.68873,-0.091342,-0.608035,-0.059325,0.786403,0.74843,0.073965,0.656116,-0.062391,0.59893,-0.423459,0.52157,0.43581,-0.32695,-0.602753,-0.335293,0.646043
-7.665235,-0.641004,2.922625,0.09842,-0.094807,-0.21149,-9.474143,0.864328,1.911058,-0.002723,0.00155,-0.002828,-9.976117,0.399941,1.593634,0.13503,-0.003768,-0.078559,-9.607198,-0.586012,0.830103,0.023499,-0.01816,-0.018156,-9.504694,-0.427259,0.131869,-0.021363,0.001279,0.009187,-0.339475,0.6104,-0.197103,-0.687982,-0.091434,-0.608049,-0.059444,0.786373,0.748328,0.074024,0.656127,-0.06342,0.599186,-0.423317,0.521568,0.435598,-0.327093,-0.602736,-0.335372,0.645945
-9.683805,-1.820818,2.318194,-0.14351,0.147872,-0.143343,-9.414312,0.896643,1.934272,-0.007643,0.003686,-0.002618,-9.918851,0.539813,1.056554,0.198793,0.008697,-0.055333,-9.54626,-0.476117,0.793481,0.002152,-0.016022,-0.021358,-9.543772,-0.476089,0.151404,-0.022643,0.002989,0.007262,-0.339574,0.611974,-0.195848,-0.686892,-0.091536,-0.608076,-0.059549,0.786332,0.748163,0.074801,0.656097,-0.064755,0.599391,-0.42326,0.521523,0.435425,-0.327241,-0.602715,-0.335468,0.64584
-10.180682,-1.012541,2.104755,0.068745,0.082214,-0.025756,-9.298946,0.924667,1.924471,-0.032962,0.002618,-0.006304,-9.811016,0.464558,0.943029,0.13942,0.004123,-0.040767,-9.424167,-0.439501,0.781274,-0.025618,-0.010681,-0.023496,-9.551066,-0.490751,0.134281,-0.014525,0.002566,0.004484,-0.339724,0.612581,-0.196032,-0.686224,-0.091716,-0.608085,-0.059795,0.786286,0.747998,0.075475,0.656101,-0.065828,0.599491,-0.423367,0.521396,0.435335,-0.327348,-0.602698,-0.335542,0.645763
-9.682737,-0.198156,2.029552,0.030103,-0.027724,0.009042,-9.247712,0.914347,1.912271,-0.059875,0.000587,-0.012125,-9.72998,0.475409,1.049157,0.096697,-0.012194,-0.013798,-9.375305,-0.451693,0.695878,-0.043786,-0.01175,-0.025634,-9.529105,-0.449221,0.131829,-0.008972,0.002563,0.002778,-0.340006,0.612429,-0.196416,-0.68611,-0.091997,-0.608063,-0.060235,0.786237,0.747971,0.075923,0.656013,-0.066496,0.599532,-0.423584,0.521181,0.435326,-0.327406,-0.602698,-0.335598,0.645705
-9.594459,-0.395157,1.989807,-0.161931,-0.08612,0.00837,-9.247713,0.861227,1.886649,-0.06024,-0.001443,-0.022219,-9.681154,0.470326,1.055599,0.101414,-0.031003,0.004777,-9.363134,-0.463844,0.683652,-0.048068,-0.017085,-0.026704,-9.516896,-0.473637,0.109867,-0.008972,0.000641,0.002351,-0.339512,0.612358,-0.195638,-0.68664,-0.092265,-0.608016,-0.060771,0.7862,0.748034,0.076468,0.655825,-0.067019,0.599569,-0.423829,0.520917,0.435352,-0.327464,-0.602686,-0.335647,0.645661
-9.460737,-0.907562,2.008255,-0.237105,-0.126113,0.023997,-9.241004,0.843525,1.87994,-0.037167,-0.004647,-0.023499,-9.609284,0.476089,1.091534,0.094177,-0.072154,0.007357,-9.338663,-0.537038,0.6592,-0.044866,-0.019225,-0.026704,-9.477826,-0.490741,0.109867,-0.001708,-0.002777,0.005341,-0.338467,0.612319,-0.194233,-0.687589,-0.092421,-0.60796,-0.061212,0.786191,0.748292,0.077,0.655416,-0.067525,0.599628,-0.424052,0.520648,0.435377,-0.327517,-0.602683,-0.33565,0.645635
-9.479183,-1.239452,2.019925,-0.20708,-0.153112,0.012023,-9.209877,0.872221,1.882374,-0.005018,-0.011537,-0.027665,-9.539741,0.58251,1.081389,0.093876,-0.093493,0.04301,-9.338687,-0.622531,0.683568,-0.022454,-0.024559,-0.012832,-9.468063,-0.502942,0.109862,0.007905,0,0.005341,-0.337553,0.612111,-0.192762,-0.688637,-0.092417,-0.607891,-0.061469,0.786225,0.748711,0.077617,0.654828,-0.067881,0.599725,-0.424137,0.520454,0.435391,-0.327526,-0.602711,-0.335606,0.645628
-9.51554,-1.321517,1.839679,-0.157699,-0.192654,0.009341,-9.227576,0.910062,1.802423,0.019761,-0.015542,-0.025368,-9.551947,0.576517,1.037629,0.092546,-0.093936,0.087164,-9.363028,-0.708004,0.720237,0.010657,-0.023504,-0.005352,-9.472945,-0.527359,0.090335,0.012604,-0.002563,0.005127,-0.336944,0.611585,-0.191436,-0.689772,-0.092283,-0.607806,-0.061559,0.786299,0.749169,0.07848,0.654192,-0.067973,0.599911,-0.424026,0.520391,0.435317,-0.327509,-0.602751,-0.33553,0.645638
-9.430092,-1.244646,1.644629,-0.126292,-0.233991,0.015772,-9.264197,0.944241,1.783503,0.042779,-0.016022,-0.016717,-9.589263,0.45376,1.109483,0.089099,-0.107014,0.101413,-9.375261,-0.659275,0.781249,0.041629,-0.021367,-0.004275,-9.472945,-0.495619,0.087891,0.007905,-0.009185,0.004699,-0.336564,0.610726,-0.190213,-0.691055,-0.092092,-0.607739,-0.061469,0.78638,0.749687,0.079419,0.653491,-0.067917,0.600177,-0.423768,0.520451,0.43513,-0.327504,-0.602754,-0.335453,0.645677
-9.36283,-1.095304,1.445956,-0.135491,-0.251287,0.025112,-9.2764,1.029686,1.794488,0.054849,-0.014954,-0.007692,-9.559097,0.263509,1.201379,0.105883,-0.131641,0.101977,-9.424031,-0.51288,0.756915,0.052332,-0.013893,-0.005336,-9.468059,-0.485862,0.092773,-0.001709,-0.015595,0.005128,-0.336175,0.609717,-0.188979,-0.692473,-0.091878,-0.607691,-0.061243,0.78646,0.750315,0.080425,0.652645,-0.067919,0.600466,-0.423457,0.5206,0.434857,-0.327578,-0.602698,-0.335401,0.64572
-9.298928,-1.095553,1.22336,-0.193235,-0.246993,0.029908,-9.31302,1.09072,1.78777,0.052074,-0.010309,-0.003204,-9.498063,0.254949,1.209236,0.13849,-0.134145,0.102604,-9.460648,-0.378637,0.781274,0.044873,-0.001081,-0.005341,-9.485152,-0.510281,0.1416,-0.010251,-0.015169,0.008545,-0.335533,0.608812,-0.187524,-0.693975,-0.091696,-0.607666,-0.060983,0.786521,0.750972,0.081606,0.651726,-0.068075,0.600698,-0.423207,0.520787,0.434555,-0.3277,-0.602621,-0.335372,0.645744
-9.250101,-1.187701,1.022075,-0.257024,-0.237632,0.037154,-9.344151,1.134056,1.832343,0.043157,-0.002352,-0.001548,-9.467194,0.359061,1.12449,0.14646,-0.121954,0.096822,-9.521774,-0.366222,0.781211,0.030995,0,-0.005343,-9.494931,-0.534665,0.126964,-0.011537,-0.010469,0.008973,-0.334536,0.608112,-0.185763,-0.695541,-0.091561,-0.607683,-0.060769,0.78654,0.751565,0.082865,0.650857,-0.068331,0.600876,-0.42303,0.520949,0.434288,-0.327839,-0.602559,-0.335373,0.645732
-9.241004,-1.358386,0.89089,-0.299376,-0.223472,0.052656,-9.352105,1.123081,1.85676,0.032849,0.006673,-0.001548,-9.431281,0.408594,1.056294,0.125407,-0.112279,0.081551,-9.546158,-0.37843,0.781274,0.012842,8e-06,-8e-06,-9.502252,-0.573748,0.156228,-0.008121,-0.008333,0.006837,-0.333203,0.607589,-0.183835,-0.697149,-0.091475,-0.607746,-0.060626,0.786513,0.752103,0.083982,0.650066,-0.068579,0.600977,-0.42292,0.521074,0.434105,-0.32795,-0.602511,-0.335374,0.645719
-9.207251,-1.462019,0.777917,-0.296336,-0.203952,0.063859,-9.368563,1.068767,1.873217,0.018964,0.011161,-0.000588,-9.404738,0.410014,1.026133,0.09701,-0.100655,0.061636,-9.485255,-0.488227,0.80562,-0.001056,0.003198,0.00213,-9.49736,-0.595741,0.117181,-0.002564,-0.004061,0.002136,-0.331728,0.607158,-0.18197,-0.698715,-0.091447,-0.607839,-0.060562,0.786449,0.752594,0.084834,0.649363,-0.068795,0.601011,-0.42288,0.521154,0.434001,-0.328,-0.602487,-0.335375,0.645715
-9.155553,-1.501511,0.714015,-0.250326,-0.177251,0.07211,-9.357596,1.038872,1.909837,0.007694,0.014366,-0.000109,-9.375286,0.42008,1.031884,0.080802,-0.088845,0.050894,-9.485188,-0.597947,0.769102,-0.012802,0.001074,0.004273,-9.472945,-0.593267,0.124555,0.002559,-0.002565,0.000857,-0.330333,0.606758,-0.180404,-0.700128,-0.09148,-0.607942,-0.06057,0.786365,0.753027,0.085513,0.648753,-0.068978,0.600998,-0.422879,0.521207,0.433957,-0.328017,-0.602482,-0.335368,0.645716
-9.122039,-1.443353,0.680505,-0.184377,-0.152141,0.075566,-9.357598,0.953424,1.892148,0.003793,0.01042,0.006191,-9.363796,0.438749,1.037629,0.070246,-0.074456,0.037511,-9.460737,-0.622465,0.793444,-0.011746,0.006396,0.005341,-9.472945,-0.595675,0.104968,0.009613,0.004055,0.003204,-0.329179,0.606326,-0.179269,-0.701337,-0.091572,-0.608034,-0.060593,0.786281,0.753392,0.086072,0.648234,-0.069171,0.600968,-0.422886,0.52127,0.433915,-0.32799,-0.602524,-0.335329,0.64571
-9.0883,-1.388536,0.677623,-0.129964,-0.116622,0.072343,-9.344141,0.958907,1.908581,0.003793,0.004492,0.011051,-9.302041,0.476089,0.983056,0.048634,-0.056424,0.030097,-9.44853,-0.622537,0.744773,-0.007484,0.003212,0.007477,-9.453429,-0.588365,0.124484,0.009824,0.00513,0.004273,-0.328265,0.605918,-0.17853,-0.702305,-0.091704,-0.608089,-0.060588,0.786223,0.753679,0.08649,0.647829,-0.069311,0.60094,-0.422872,0.521349,0.433873,-0.327957,-0.60259,-0.335288,0.645686
-9.079201,-1.355241,0.71713,-0.103844,-0.076015,0.06139,-9.327712,0.952177,1.916562,-0.000479,-0.002985,0.011271,-9.307783,0.469623,0.990246,0.005345,-0.032424,0.020987,-9.460822,-0.622578,0.756859,-1.1e-05,1.1e-05,0.006405,-9.468044,-0.549333,0.119669,0.012818,0.005341,0.002994,-0.327505,0.60565,-0.178032,-0.703017,-0.091865,-0.608101,-0.060589,0.786196,0.753872,0.086645,0.647587,-0.069292,0.600952,-0.422822,0.521433,0.433804,-0.32791,-0.60266,-0.335233,0.645674
-9.091623,-1.382542,0.720237,-0.087026,-0.034088,0.042942,-9.338663,0.966904,1.922036,-0.004641,-0.009024,0.010203,-9.34441,0.476089,0.999579,-0.035692,-0.00936,0.014451,-9.448574,-0.573835,0.756947,0.007466,-0.003193,0.009594,-9.458334,-0.568846,0.102561,0.005988,0.002565,0.000429,-0.326855,0.605593,-0.177662,-0.703462,-0.09204,-0.608067,-0.060616,0.786199,0.753968,0.086532,0.647511,-0.069093,0.600997,-0.422723,0.521531,0.43372,-0.327873,-0.602703,-0.335207,0.645666
-9.128034,-1.397852,0.77817,-0.061354,0.006482,0.020783,-9.307514,0.972383,1.923297,-0.009392,-0.013886,0.008545,-9.381031,0.476089,1.043374,-0.070687,0.007729,0.008671,-9.460692,-0.537126,0.781228,0.008553,-0.007469,0.011746,-9.460737,-0.554238,0.107468,0.004702,0.001707,-0.001497,-0.326373,0.605738,-0.177413,-0.703624,-0.092229,-0.607999,-0.060677,0.786225,0.753995,0.086179,0.647567,-0.068718,0.60106,-0.422572,0.521634,0.433657,-0.327845,-0.602723,-0.335205,0.645663
-9.137341,-1.406953,0.821196,-0.034111,0.042524,0.005866,-9.318453,0.952177,1.892148,-0.010903,-0.014954,0.007477,-9.393237,0.463881,1.05486,-0.091609,0.029593,-0.00044,-9.472898,-0.50041,0.756906,0.007481,-0.011746,0.016014,-9.468039,-0.542032,0.104961,0.003194,0.001707,-0.002346,-0.326073,0.606035,-0.177333,-0.703527,-0.092429,-0.607916,-0.060762,0.786259,0.753929,0.085654,0.647762,-0.068262,0.601124,-0.422397,0.521721,0.433634,-0.327826,-0.602736,-0.335216,0.645655
